"id","ball_num","base_num","subseq_num","frequency"
5922,7,19,43,2
5923,7,19,44,1
5924,7,19,45,2
5925,7,19,46,1
5926,7,19,49,4
5927,7,20,1,2
5928,7,20,2,1
5929,7,20,3,1
5930,7,20,4,4
5931,7,20,5,2
5932,7,20,7,4
5933,7,20,9,2
5934,7,20,10,1
5935,7,20,11,3
5936,7,20,13,1
5937,7,20,14,1
5938,7,20,16,3
5939,7,20,18,1
5940,7,20,19,1
5941,7,20,20,4
5942,7,20,21,2
5943,7,20,22,2
5944,7,20,23,1
5945,7,20,24,2
5946,7,20,25,2
5947,7,20,26,1
5948,7,20,27,4
5949,7,20,28,2
5950,7,20,29,3
5951,7,20,30,1
5952,7,20,31,1
5953,7,20,32,1
5954,7,20,35,1
5955,7,20,36,1
5956,7,20,37,1
5957,7,20,38,2
5958,7,20,39,3
5959,7,20,40,3
5960,7,20,41,2
5961,7,20,43,1
5962,7,20,44,3
5963,7,20,45,1
5964,7,20,46,1
5965,7,20,49,3
5966,7,21,1,3
5967,7,21,2,1
5968,7,21,4,2
5969,7,21,5,1
5970,7,21,6,1
5971,7,21,8,3
5972,7,21,9,1
5973,7,21,10,1
5974,7,21,11,3
5975,7,21,12,5
5976,7,21,13,4
5977,7,21,14,1
5978,7,21,15,2
5979,7,21,16,1
5980,7,21,17,2
5981,7,21,18,3
5982,7,21,20,1
5983,7,21,21,1
5984,7,21,22,2
5985,7,21,23,5
5986,7,21,24,3
5987,7,21,25,4
5988,7,21,26,2
5989,7,21,27,1
5990,7,21,28,3
5991,7,21,30,2
5992,7,21,31,3
5993,7,21,32,1
5994,7,21,33,3
5995,7,21,34,3
5996,7,21,35,3
5997,7,21,36,4
5998,7,21,37,6
5999,7,21,38,3
6000,7,21,39,1
6001,7,21,40,1
6002,7,21,41,4
6003,7,21,42,1
6004,7,21,43,1
6005,7,21,44,1
6006,7,21,46,1
6007,7,21,47,3
6008,7,21,48,2
6009,7,21,49,2
6010,7,22,1,4
6011,7,22,2,2
6012,7,22,3,1
6013,7,22,4,1
6014,7,22,5,2
6015,7,22,7,2
6016,7,22,8,1
6017,7,22,9,3
6018,7,22,10,2
6019,7,22,11,1
6020,7,22,12,1
6021,7,22,13,4
6022,7,22,14,1
6023,7,22,15,2
6024,7,22,16,1
6025,7,22,17,3
6026,7,22,18,1
6027,7,22,22,4
6028,7,22,24,2
6029,7,22,25,4
6030,7,22,26,2
6031,7,22,27,1
6032,7,22,29,2
6033,7,22,30,2
6034,7,22,31,1
6035,7,22,32,2
6036,7,22,33,2
6037,7,22,34,4
6038,7,22,35,2
6039,7,22,38,2
6040,7,22,39,3
6041,7,22,40,2
6042,7,22,41,2
6043,7,22,42,2
6044,7,22,43,2
6045,7,22,44,4
6046,7,22,45,1
6047,7,22,47,2
6048,7,22,48,3
6049,7,22,49,4
6050,7,23,1,3
6051,7,23,2,1
6052,7,23,3,2
6053,7,23,4,4
6054,7,23,7,1
6055,7,23,8,2
6056,7,23,9,1
6057,7,23,10,1
6058,7,23,11,2
6059,7,23,12,2
6060,7,23,14,2
6061,7,23,15,1
6062,7,23,16,1
6063,7,23,17,1
6064,7,23,18,4
6065,7,23,19,1
6066,7,23,21,2
6067,7,23,22,2
6068,7,23,23,6
6069,7,23,24,2
6070,7,23,25,2
6071,7,23,26,3
6072,7,23,27,4
6073,7,23,28,1
6074,7,23,29,2
6075,7,23,30,3
6076,7,23,32,4
6077,7,23,34,4
6078,7,23,35,1
6079,7,23,36,1
6080,7,23,37,4
6081,7,23,38,1
6082,7,23,39,3
6083,7,23,40,1
6084,7,23,41,1
6085,7,23,43,4
6086,7,23,44,1
6087,7,23,46,2
6088,7,23,47,3
6089,7,23,48,1
6090,7,23,49,1
6091,7,24,1,4
6092,7,24,2,1
6093,7,24,3,1
6094,7,24,4,1
6095,7,24,5,1
6096,7,24,6,4
6097,7,24,9,4
6098,7,24,10,2
6099,7,24,11,3
6100,7,24,12,2
6101,7,24,13,2
6102,7,24,14,1
6103,7,24,16,2
6104,7,24,18,1
6105,7,24,19,2
6106,7,24,20,2
6107,7,24,21,2
6108,7,24,22,1
6109,7,24,25,1
6110,7,24,26,1
6111,7,24,28,4
6112,7,24,29,3
6113,7,24,30,2
6114,7,24,31,1
6115,7,24,32,3
6116,7,24,35,2
6117,7,24,36,4
6118,7,24,37,1
6119,7,24,38,4
6120,7,24,39,3
6121,7,24,40,1
6122,7,24,41,2
6123,7,24,42,4
6124,7,24,43,3
6125,7,24,44,3
6126,7,24,45,1
6127,7,24,47,1
6128,7,24,48,2
6129,7,24,49,1
6130,7,25,2,2
6131,7,25,4,1
6132,7,25,5,7
6133,7,25,6,2
6134,7,25,7,2
6135,7,25,8,3
6136,7,25,9,4
6137,7,25,10,3
6138,7,25,11,2
6139,7,25,12,2
6140,7,25,13,1
6141,7,25,14,3
6142,7,25,15,3
6143,7,25,16,2
6144,7,25,18,1
6145,7,25,19,2
6146,7,25,20,2
6147,7,25,21,3
6148,7,25,22,3
6149,7,25,24,3
6150,7,25,25,3
6151,7,25,26,1
6152,7,25,27,3
6153,7,25,28,2
6154,7,25,29,5
6155,7,25,30,2
6156,7,25,32,2
6157,7,25,33,1
6158,7,25,34,2
6159,7,25,35,2
6160,7,25,37,3
6161,7,25,38,3
6162,7,25,39,2
6163,7,25,40,2
6164,7,25,41,3
6165,7,25,43,2
6166,7,25,44,1
6167,7,25,45,3
6168,7,25,46,2
6169,7,25,47,1
6170,7,25,48,3
6171,7,26,2,1
6172,7,26,3,3
6173,7,26,4,1
6174,7,26,5,6
6175,7,26,7,1
6176,7,26,8,3
6177,7,26,9,2
6178,7,26,10,1
6179,7,26,11,3
6180,7,26,13,1
6181,7,26,14,4
6182,7,26,15,1
6183,7,26,16,1
6184,7,26,17,3
6185,7,26,18,1
6186,7,26,19,1
6187,7,26,20,1
6188,7,26,21,2
6189,7,26,23,2
6190,7,26,24,2
6191,7,26,25,1
6192,7,26,26,2
6193,7,26,27,2
6194,7,26,28,2
6195,7,26,30,3
6196,7,26,31,3
6197,7,26,32,3
6198,7,26,33,3
6199,7,26,34,2
6200,7,26,36,1
6201,7,26,37,2
6202,7,26,38,1
6203,7,26,39,2
6204,7,26,41,2
6205,7,26,42,4
6206,7,26,43,3
6207,7,26,44,1
6208,7,26,45,3
6209,7,26,46,1
6210,7,26,47,3
6211,7,26,48,2
6212,7,26,49,1
6213,7,27,2,2
6214,7,27,3,3
6215,7,27,4,1
6216,7,27,5,3
6217,7,27,6,1
6218,7,27,7,2
6219,7,27,8,2
6220,7,27,10,3
6221,7,27,11,1
6222,7,27,12,4
6223,7,27,13,1
6224,7,27,15,2
6225,7,27,16,2
6226,7,27,17,2
6227,7,27,18,2
6228,7,27,19,3
6229,7,27,21,5
6230,7,27,22,1
6231,7,27,23,1
6232,7,27,24,3
6233,7,27,25,5
6234,7,27,26,5
6235,7,27,27,1
6236,7,27,30,1
6237,7,27,31,1
6238,7,27,32,2
6239,7,27,33,2
6240,7,27,34,3
6241,7,27,35,1
6242,7,27,36,3
6243,7,27,37,3
6244,7,27,38,4
6245,7,27,39,1
6246,7,27,40,2
6247,7,27,41,1
6248,7,27,42,2
6249,7,27,43,2
6250,7,27,44,1
6251,7,27,45,2
6252,7,27,46,2
6253,7,27,47,1
6254,7,27,48,4
6255,7,27,49,1
6256,7,28,1,2
6257,7,28,2,1
6258,7,28,3,1
6259,7,28,4,1
6260,7,28,5,3
6261,7,28,7,2
6262,7,28,8,1
6263,7,28,9,1
6264,7,28,10,4
6265,7,28,11,1
6266,7,28,12,4
6267,7,28,13,2
6268,7,28,14,2
6269,7,28,16,1
6270,7,28,17,1
6271,7,28,18,2
6272,7,28,19,1
6273,7,28,20,1
6274,7,28,21,3
6275,7,28,22,1
6276,7,28,26,4
6277,7,28,27,2
6278,7,28,29,3
6279,7,28,30,3
6280,7,28,31,2
6281,7,28,32,1
6282,7,28,33,2
6283,7,28,34,2
6284,7,28,35,2
6285,7,28,36,4
6286,7,28,39,3
6287,7,28,40,2
6288,7,28,41,2
6289,7,28,42,2
6290,7,28,44,2
6291,7,28,45,1
6292,7,28,47,2
6293,7,28,48,4
6294,7,28,49,5
6295,7,29,1,2
6296,7,29,2,1
6297,7,29,3,5
6298,7,29,4,1
6299,7,29,5,2
6300,7,29,7,1
6301,7,29,8,2
6302,7,29,9,4
6303,7,29,13,1
6304,7,29,14,2
6305,7,29,15,2
6306,7,29,16,2
6307,7,29,17,1
6308,7,29,18,2
6309,7,29,19,1
6310,7,29,20,2
6311,7,29,21,3
6312,7,29,23,1
6313,7,29,24,3
6314,7,29,25,1
6315,7,29,26,1
6316,7,29,27,1
6317,7,29,28,2
6318,7,29,29,3
6319,7,29,30,1
6320,7,29,31,1
6321,7,29,32,1
6322,7,29,33,1
6323,7,29,34,2
6324,7,29,35,3
6325,7,29,36,2
6326,7,29,37,1
6327,7,29,38,2
6328,7,29,39,1
6329,7,29,40,2
6330,7,29,41,2
6331,7,29,42,2
6332,7,29,44,1
6333,7,29,47,1
6334,7,29,49,1
6335,7,30,1,7
6336,7,30,3,4
6337,7,30,4,1
6338,7,30,5,3
6339,7,30,7,2
6340,7,30,8,2
6341,7,30,9,1
6342,7,30,10,4
6343,7,30,11,1
6344,7,30,12,2
6345,7,30,14,3
6346,7,30,16,2
6347,7,30,18,1
6348,7,30,19,1
6349,7,30,20,1
6350,7,30,21,5
6351,7,30,23,1
6352,7,30,24,1
6353,7,30,25,1
6354,7,30,26,3
6355,7,30,27,5
6356,7,30,28,1
6357,7,30,31,3
6358,7,30,33,2
6359,7,30,35,3
6360,7,30,36,4
6361,7,30,37,4
6362,7,30,38,2
6363,7,30,42,1
6364,7,30,43,1
6365,7,30,44,2
6366,7,30,45,3
6367,7,30,46,1
6368,7,30,47,3
6369,7,30,48,3
6370,7,31,2,3
6371,7,31,3,1
6372,7,31,4,1
6373,7,31,5,2
6374,7,31,7,1
6375,7,31,8,1
6376,7,31,9,2
6377,7,31,10,3
6378,7,31,11,1
6379,7,31,12,1
6380,7,31,13,2
6381,7,31,14,3
6382,7,31,15,1
6383,7,31,16,1
6384,7,31,17,1
6385,7,31,18,3
6386,7,31,19,2
6387,7,31,20,2
6388,7,31,21,3
6389,7,31,22,3
6390,7,31,24,1
6391,7,31,25,3
6392,7,31,26,2
6393,7,31,27,5
6394,7,31,28,3
6395,7,31,29,4
6396,7,31,30,1
6397,7,31,31,1
6398,7,31,32,1
6399,7,31,33,3
6400,7,31,34,2
6401,7,31,36,2
6402,7,31,37,1
6403,7,31,38,1
6404,7,31,39,3
6405,7,31,40,1
6406,7,31,41,2
6407,7,31,42,3
6408,7,31,43,1
6409,7,31,44,1
6410,7,31,45,2
6411,7,31,46,2
6412,7,31,47,2
6413,7,31,48,1
6414,7,32,1,2
6415,7,32,2,1
6416,7,32,3,1
6417,7,32,5,1
6418,7,32,7,1
6419,7,32,8,4
6420,7,32,9,1
6421,7,32,10,4
6422,7,32,11,2
6423,7,32,12,3
6424,7,32,13,2
6425,7,32,14,1
6426,7,32,16,1
6427,7,32,17,1
6428,7,32,18,2
6429,7,32,20,1
6430,7,32,21,2
6431,7,32,22,3
6432,7,32,23,1
6433,7,32,25,1
6434,7,32,26,2
6435,7,32,28,2
6436,7,32,30,2
6437,7,32,31,2
6438,7,32,32,1
6439,7,32,33,3
6440,7,32,35,1
6441,7,32,36,7
6442,7,32,37,4
6443,7,32,38,2
6444,7,32,39,5
6445,7,32,41,1
6446,7,32,43,4
6447,7,32,44,3
6448,7,32,46,2
6449,7,32,47,2
6450,7,32,49,2
6451,7,33,1,1
6452,7,33,3,1
6453,7,33,4,2
6454,7,33,5,2
6455,7,33,6,2
6456,7,33,7,3
6457,7,33,8,1
6458,7,33,9,3
6459,7,33,11,3
6460,7,33,12,1
6461,7,33,13,3
6462,7,33,14,2
6463,7,33,15,1
6464,7,33,16,2
6465,7,33,18,1
6466,7,33,19,2
6467,7,33,20,3
6468,7,33,21,1
6469,7,33,22,3
6470,7,33,23,1
6471,7,33,24,1
6472,7,33,26,1
6473,7,33,27,2
6474,7,33,28,1
6475,7,33,29,1
6476,7,33,31,1
6477,7,33,32,4
6478,7,33,34,1
6479,7,33,36,2
6480,7,33,37,2
6481,7,33,38,3
6482,7,33,39,1
6483,7,33,40,2
6484,7,33,41,2
6485,7,33,42,3
6486,7,33,43,3
6487,7,33,44,3
6488,7,33,45,2
6489,7,33,48,4
6490,7,33,49,1
6491,7,34,1,3
6492,7,34,2,2
6493,7,34,3,5
6494,7,34,4,1
6495,7,34,5,2
6496,7,34,6,2
6497,7,34,7,2
6498,7,34,8,1
6499,7,34,12,1
6500,7,34,13,1
6501,7,34,14,1
6502,7,34,15,2
6503,7,34,16,5
6504,7,34,17,2
6505,7,34,18,2
6506,7,34,19,5
6507,7,34,20,1
6508,7,34,21,2
6509,7,34,22,2
6510,7,34,25,1
6511,7,34,26,2
6512,7,34,27,2
6513,7,34,28,1
6514,7,34,29,2
6515,7,34,30,1
6516,7,34,32,1
6517,7,34,33,2
6518,7,34,34,3
6519,7,34,35,1
6520,7,34,36,2
6521,7,34,37,4
6522,7,34,38,3
6523,7,34,39,5
6524,7,34,40,1
6525,7,34,41,3
6526,7,34,42,2
6527,7,34,43,2
6528,7,34,45,3
6529,7,34,46,3
6530,7,34,47,1
6531,7,34,49,3
6532,7,35,2,2
6533,7,35,3,2
6534,7,35,4,1
6535,7,35,5,1
6536,7,35,7,1
6537,7,35,9,3
6538,7,35,10,1
6539,7,35,11,1
6540,7,35,12,2
6541,7,35,13,3
6542,7,35,14,3
6543,7,35,15,1
6544,7,35,16,3
6545,7,35,18,2
6546,7,35,19,2
6547,7,35,20,2
6548,7,35,21,2
6549,7,35,22,2
6550,7,35,23,2
6551,7,35,25,1
6552,7,35,26,1
6553,7,35,27,1
6554,7,35,28,1
6555,7,35,29,1
6556,7,35,30,2
6557,7,35,31,2
6558,7,35,32,2
6559,7,35,33,1
6560,7,35,35,2
6561,7,35,36,1
6562,7,35,37,1
6563,7,35,38,3
6564,7,35,39,1
6565,7,35,40,2
6566,7,35,41,2
6567,7,35,42,1
6568,7,35,43,1
6569,7,35,44,1
6570,7,35,45,2
6571,7,35,46,2
6572,7,35,47,4
6573,7,35,48,2
6574,7,35,49,1
6575,7,36,1,1
6576,7,36,3,2
6577,7,36,4,1
6578,7,36,5,5
6579,7,36,6,1
6580,7,36,7,1
6581,7,36,8,1
6582,7,36,9,2
6583,7,36,10,3
6584,7,36,11,1
6585,7,36,12,1
6586,7,36,13,2
6587,7,36,15,1
6588,7,36,16,2
6589,7,36,17,3
6590,7,36,18,1
6591,7,36,19,1
6592,7,36,20,2
6593,7,36,21,2
6594,7,36,22,3
6595,7,36,23,2
6596,7,36,24,1
6597,7,36,25,1
6598,7,36,26,1
6599,7,36,27,2
6600,7,36,28,2
6601,7,36,29,2
6602,7,36,30,3
6603,7,36,31,1
6604,7,36,32,6
6605,7,36,34,1
6606,7,36,35,1
6607,7,36,36,2
6608,7,36,37,1
6609,7,36,40,4
6610,7,36,41,2
6611,7,36,42,3
6612,7,36,43,1
6613,7,36,44,6
6614,7,36,45,4
6615,7,36,46,2
6616,7,36,47,4
6617,7,36,48,1
6618,7,36,49,2
6619,7,37,4,1
6620,7,37,5,2
6621,7,37,6,3
6622,7,37,7,2
6623,7,37,8,4
6624,7,37,9,1
6625,7,37,10,5
6626,7,37,11,2
6627,7,37,12,1
6628,7,37,14,1
6629,7,37,15,1
6630,7,37,17,2
6631,7,37,19,3
6632,7,37,20,1
6633,7,37,21,2
6634,7,37,22,3
6635,7,37,24,2
6636,7,37,26,4
6637,7,37,27,1
6638,7,37,28,1
6639,7,37,29,2
6640,7,37,30,2
6641,7,37,32,2
6642,7,37,33,4
6643,7,37,34,4
6644,7,37,36,1
6645,7,37,37,1
6646,7,37,38,3
6647,7,37,40,1
6648,7,37,41,2
6649,7,37,42,3
6650,7,37,43,1
6651,7,37,44,4
6652,7,37,45,1
6653,7,37,46,2
6654,7,37,47,5
6655,7,37,48,2
6656,7,37,49,3
6657,7,38,1,1
6658,7,38,2,2
6659,7,38,3,1
6660,7,38,4,2
6661,7,38,5,2
6662,7,38,6,1
6663,7,38,7,4
6664,7,38,8,2
6665,7,38,9,4
6666,7,38,10,2
6667,7,38,11,1
6668,7,38,12,2
6669,7,38,13,1
6670,7,38,14,4
6671,7,38,16,1
6672,7,38,17,3
6673,7,38,18,2
6674,7,38,20,2
6675,7,38,21,2
6676,7,38,22,5
6677,7,38,23,2
6678,7,38,24,1
6679,7,38,25,3
6680,7,38,28,4
6681,7,38,29,1
6682,7,38,30,1
6683,7,38,31,5
6684,7,38,32,1
6685,7,38,33,1
6686,7,38,34,2
6687,7,38,36,1
6688,7,38,38,2
6689,7,38,39,1
6690,7,38,40,1
6691,7,38,41,2
6692,7,38,42,2
6693,7,38,43,1
6694,7,38,44,2
6695,7,38,45,2
6696,7,38,47,1
6697,7,38,49,2
6698,7,39,1,3
6699,7,39,2,3
6700,7,39,3,1
6701,7,39,4,3
6702,7,39,5,2
6703,7,39,6,1
6704,7,39,8,3
6705,7,39,9,2
6706,7,39,10,2
6707,7,39,11,4
6708,7,39,13,1
6709,7,39,15,2
6710,7,39,17,4
6711,7,39,18,1
6712,7,39,19,1
6713,7,39,21,4
6714,7,39,23,2
6715,7,39,24,2
6716,7,39,25,3
6717,7,39,26,1
6718,7,39,27,1
6719,7,39,30,3
6720,7,39,31,2
6721,7,39,32,3
6722,7,39,33,2
6723,7,39,34,2
6724,7,39,35,4
6725,7,39,36,2
6726,7,39,37,2
6727,7,39,38,2
6728,7,39,40,3
6729,7,39,41,4
6730,7,39,42,2
6731,7,39,43,1
6732,7,39,44,1
6733,7,39,45,3
6734,7,39,46,2
6735,7,39,48,3
6736,7,39,49,4
6737,7,40,1,1
6738,7,40,2,1
6739,7,40,3,2
6740,7,40,4,1
6741,7,40,5,1
6742,7,40,6,1
6743,7,40,7,2
6744,7,40,9,1
6745,7,40,10,1
6746,7,40,12,1
6747,7,40,13,2
6748,7,40,14,3
6749,7,40,15,1
6750,7,40,16,1
6751,7,40,17,2
6752,7,40,18,2
6753,7,40,20,1
6754,7,40,21,2
6755,7,40,22,2
6756,7,40,23,2
6757,7,40,25,4
6758,7,40,26,1
6759,7,40,27,2
6760,7,40,28,1
6761,7,40,29,2
6762,7,40,30,3
6763,7,40,31,3
6764,7,40,32,1
6765,7,40,34,5
6766,7,40,35,1
6767,7,40,38,1
6768,7,40,39,4
6769,7,40,40,1
6770,7,40,42,2
6771,7,40,43,1
6772,7,40,44,2
6773,7,40,45,2
6774,7,40,46,1
6775,7,40,47,4
6776,7,40,48,4
6777,7,40,49,2
6778,7,41,1,1
6779,7,41,2,1
6780,7,41,3,2
6781,7,41,4,2
6782,7,41,5,4
6783,7,41,7,2
6784,7,41,8,1
6785,7,41,9,2
6786,7,41,10,1
6787,7,41,11,5
6788,7,41,12,2
6789,7,41,13,2
6790,7,41,14,1
6791,7,41,15,3
6792,7,41,16,3
6793,7,41,17,3
6794,7,41,18,2
6795,7,41,19,3
6796,7,41,20,4
6797,7,41,21,1
6798,7,41,22,2
6799,7,41,23,5
6800,7,41,24,1
6801,7,41,25,1
6802,7,41,26,2
6803,7,41,27,3
6804,7,41,28,1
6805,7,41,29,1
6806,7,41,30,1
6807,7,41,31,3
6808,7,41,32,2
6809,7,41,33,1
6810,7,41,34,1
6811,7,41,35,2
6812,7,41,36,3
6813,7,41,37,2
6814,7,41,38,2
6815,7,41,39,2
6816,7,41,40,2
6817,7,41,41,1
6818,7,41,44,2
6819,7,41,45,3
6820,7,41,46,5
6821,7,41,47,1
6822,7,41,48,3
6823,7,42,1,3
6824,7,42,2,1
6825,7,42,3,4
6826,7,42,6,6
6827,7,42,7,3
6828,7,42,9,2
6829,7,42,10,2
6830,7,42,11,2
6831,7,42,12,4
6832,7,42,13,2
6833,7,42,15,1
6834,7,42,16,1
6835,7,42,17,2
6836,7,42,18,3
6837,7,42,19,1
6838,7,42,20,1
6839,7,42,21,1
6840,7,42,22,2
6841,7,42,23,1
6842,7,42,24,1
6843,7,42,25,3
6844,7,42,26,1
6845,7,42,27,3
6846,7,42,28,1
6847,7,42,29,3
6848,7,42,30,1
6849,7,42,31,2
6850,7,42,32,4
6851,7,42,33,4
6852,7,42,34,3
6853,7,42,35,1
6854,7,42,36,2
6855,7,42,39,2
6856,7,42,40,2
6857,7,42,41,2
6858,7,42,42,3
6859,7,42,43,1
6860,7,42,44,1
6861,7,42,45,2
6862,7,42,46,2
6863,7,42,47,2
6864,7,42,48,4
6865,7,43,1,3
6866,7,43,2,5
6867,7,43,3,3
6868,7,43,4,1
6869,7,43,6,1
6870,7,43,7,3
6871,7,43,8,2
6872,7,43,9,4
6873,7,43,10,1
6874,7,43,11,3
6875,7,43,12,2
6876,7,43,14,1
6877,7,43,15,2
6878,7,43,16,1
6879,7,43,17,2
6880,7,43,19,1
6881,7,43,21,2
6882,7,43,22,5
6883,7,43,24,2
6884,7,43,25,2
6885,7,43,26,1
6886,7,43,27,1
6887,7,43,28,2
6888,7,43,29,2
6889,7,43,30,3
6890,7,43,31,2
6891,7,43,35,2
6892,7,43,36,5
6893,7,43,37,4
6894,7,43,38,1
6895,7,43,39,4
6896,7,43,41,5
6897,7,43,43,3
6898,7,43,44,3
6899,7,43,45,1
6900,7,43,47,1
6901,7,44,1,1
6902,7,44,2,3
6903,7,44,3,2
6904,7,44,5,2
6905,7,44,6,2
6906,7,44,7,1
6907,7,44,8,1
6908,7,44,9,2
6909,7,44,10,1
6910,7,44,11,1
6911,7,44,13,2
6912,7,44,14,1
6913,7,44,15,3
6914,7,44,16,1
6915,7,44,17,3
6916,7,44,18,3
6917,7,44,19,2
6918,7,44,20,3
6919,7,44,22,2
6920,7,44,23,1
6921,7,44,24,1
6922,7,44,25,2
6923,7,44,27,3
6924,7,44,29,1
6925,7,44,30,3
6926,7,44,31,1
6927,7,44,32,2
6928,7,44,33,4
6929,7,44,34,1
6930,7,44,35,1
6931,7,44,37,2
6932,7,44,38,1
6933,7,44,39,3
6934,7,44,41,3
6935,7,44,42,3
6936,7,44,43,2
6937,7,44,44,1
6938,7,44,45,1
6939,7,44,46,2
6940,7,44,47,1
6941,7,44,48,2
6942,7,44,49,2
6943,7,45,1,1
6944,7,45,2,1
6945,7,45,3,3
6946,7,45,4,2
6947,7,45,5,1
6948,7,45,6,2
6949,7,45,7,5
6950,7,45,8,2
6951,7,45,9,3
6952,7,45,10,1
6953,7,45,11,1
6954,7,45,12,5
6955,7,45,14,3
6956,7,45,15,1
6957,7,45,17,3
6958,7,45,18,1
6959,7,45,19,2
6960,7,45,20,2
6961,7,45,22,1
6962,7,45,23,2
6963,7,45,24,3
6964,7,45,27,2
6965,7,45,28,3
6966,7,45,29,1
6967,7,45,31,1
6968,7,45,32,2
6969,7,45,33,1
6970,7,45,34,1
6971,7,45,35,1
6972,7,45,36,2
6973,7,45,37,3
6974,7,45,38,2
6975,7,45,40,1
6976,7,45,41,4
6977,7,45,42,2
6978,7,45,43,1
6979,7,45,44,1
6980,7,45,45,2
6981,7,45,46,3
6982,7,45,47,2
6983,7,45,48,3
6984,7,45,49,1
6985,7,46,2,2
6986,7,46,3,4
6987,7,46,4,1
6988,7,46,5,1
6989,7,46,7,1
6990,7,46,8,1
6991,7,46,9,2
6992,7,46,10,1
6993,7,46,11,1
6994,7,46,12,4
6995,7,46,13,3
6996,7,46,14,1
6997,7,46,15,1
6998,7,46,17,2
6999,7,46,18,1
7000,7,46,19,1
7001,7,46,21,3
7002,7,46,24,2
7003,7,46,26,3
7004,7,46,28,1
7005,7,46,29,1
7006,7,46,30,3
7007,7,46,31,1
7008,7,46,32,2
7009,7,46,33,1
7010,7,46,34,4
7011,7,46,35,1
7012,7,46,36,1
7013,7,46,37,1
7014,7,46,38,1
7015,7,46,39,4
7016,7,46,41,3
7017,7,46,42,1
7018,7,46,43,4
7019,7,46,44,1
7020,7,46,45,2
7021,7,46,46,1
7022,7,46,47,1
7023,7,46,48,2
7024,7,46,49,4
7025,7,47,2,4
7026,7,47,3,1
7027,7,47,4,2
7028,7,47,5,3
7029,7,47,6,1
7030,7,47,7,2
7031,7,47,8,4
7032,7,47,9,4
7033,7,47,10,3
7034,7,47,11,2
7035,7,47,13,5
7036,7,47,14,2
7037,7,47,15,1
7038,7,47,17,1
7039,7,47,18,1
7040,7,47,20,4
7041,7,47,21,3
7042,7,47,23,4
7043,7,47,25,4
7044,7,47,26,2
7045,7,47,27,3
7046,7,47,29,3
7047,7,47,30,2
7048,7,47,31,3
7049,7,47,32,1
7050,7,47,33,3
7051,7,47,34,3
7052,7,47,35,2
7053,7,47,40,2
7054,7,47,42,2
7055,7,47,43,3
7056,7,47,44,2
7057,7,47,46,1
7058,7,47,47,3
7059,7,47,48,5
7060,7,48,1,1
7061,7,48,3,4
7062,7,48,4,2
7063,7,48,5,5
7064,7,48,6,1
7065,7,48,7,4
7066,7,48,8,1
7067,7,48,9,2
7068,7,48,10,1
7069,7,48,11,1
7070,7,48,12,2
7071,7,48,13,3
7072,7,48,14,2
7073,7,48,16,2
7074,7,48,17,1
7075,7,48,18,1
7076,7,48,19,2
7077,7,48,20,2
7078,7,48,21,3
7079,7,48,22,1
7080,7,48,23,1
7081,7,48,24,1
7082,7,48,25,2
7083,7,48,26,1
7084,7,48,27,7
7085,7,48,28,3
7086,7,48,30,4
7087,7,48,32,2
7088,7,48,33,2
7089,7,48,34,2
7090,7,48,35,1
7091,7,48,36,2
7092,7,48,38,2
7093,7,48,39,1
7094,7,48,40,2
7095,7,48,41,2
7096,7,48,42,2
7097,7,48,43,2
7098,7,48,45,3
7099,7,48,46,1
7100,7,48,47,2
7101,7,48,49,1
7102,7,49,2,2
7103,7,49,3,3
7104,7,49,4,4
7105,7,49,5,1
7106,7,49,6,3
7107,7,49,7,1
7108,7,49,10,1
7109,7,49,11,5
7110,7,49,12,2
7111,7,49,13,2
7112,7,49,16,2
7113,7,49,17,2
7114,7,49,18,3
7115,7,49,19,1
7116,7,49,21,1
7117,7,49,22,2
7118,7,49,23,3
7119,7,49,24,1
7120,7,49,25,1
7121,7,49,26,3
7122,7,49,27,1
7123,7,49,28,5
7124,7,49,29,1
7125,7,49,30,1
7126,7,49,31,1
7127,7,49,32,1
7128,7,49,34,1
7129,7,49,35,1
7130,7,49,37,2
7131,7,49,38,2
7132,7,49,39,1
7133,7,49,40,1
7134,7,49,42,3
7135,7,49,43,2
7136,7,49,44,5
7137,7,49,45,3
7138,7,49,46,3
7139,7,49,47,1
7140,7,49,48,3
7141,7,49,49,1
